v1,v2,v3,v4,v5,v6,P1,P2
1982.8430036646812,6234.329383091445,174.65708128884296,4558.741630705333,31.806406627053487,27.546883995348153,0.47439145200769417,0.1551985144851642
3845.4185805371217,6092.023171515179,5.529560344534161,5127.344559704075,50.10771173860036,24.005971310764412,0.7882908449973911,0.05794905600032507
8495.629301904582,9161.20832386356,556.7107924040192,4556.5609675664155,13.292793338421927,14.021572563367858,0.020625010711228242,5.763172039438359
3845.4185805371217,6921.912032797724,1.8713723037899022,5153.728644430756,49.09628466935769,24.005971310764412,0.7576387085719034,0.10721371130239277
3845.4185805371217,6080.864842284371,4.679959565892432,5127.344559704075,50.10771173860036,24.005971310764412,0.782379396900069,0.05944609285234037
2898.005989994886,9807.222421021524,463.79635155094013,6491.629874617833,29.87559166010459,27.54826593637355,0.38943959699827246,0.20593147756153485
2996.6831572205406,6464.403552711402,272.8505331221058,4532.345233866303,55.73913777076049,33.20989819043763,2.238014864968136,0.029326904457775527
3845.4185805371217,6462.946136817864,4.679959565892432,5122.104943049682,50.10771173860036,23.951177753120504,0.7867810747120529,0.05918866735191841
2099.6183975391364,6608.868752159277,550.1432164456883,5975.144590121344,23.322660328396164,27.600959312617597,0.28271189010411035,1.2668949723247351
3978.2800248306808,8098.902656451708,465.2629824418137,4414.7767146937595,61.06951432775276,33.20989819043763,7.4720328151015565,0.017894331175739353
8495.629301904582,9188.129259430825,550.5942472160274,4542.857341296954,13.292793338421927,14.021572563367858,0.02161925829932443,5.721577707070537
2581.1747143118937,6067.464208699511,539.2828705648387,5176.40859518371,13.292793338421927,14.021572563367858,0.03910644071584102,1.3773940749670146
3604.9757579707475,6921.912032797724,0.8869808083039175,5153.728644430756,49.09628466935769,27.65812985406362,0.8524307443585712,0.0529261826450238
2667.5894183252362,9660.945075606638,462.56153715788844,5830.107790394178,30.468321281275212,27.365496545232276,0.5576566275558434,0.1417798171260074
4011.797076227907,8098.902656451708,465.2629824418137,4414.7767146937595,61.06951432775276,33.20989819043763,7.48225418291986,0.01888155153937987
2657.1465340629816,6393.922841449072,463.9666682698278,6479.865199388545,30.700062986913164,25.051117457004224,0.44594145828159526,0.5160322358497069
2822.1020371656873,6487.653057681223,463.0794610471535,4268.50531990993,55.68369561126448,33.41641109033259,6.179836182389408,0.029745895793894306
